,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
10,1.2065627098083496,0.5204583932147068,0.013056802749633788,0.00222686777449608,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",0.5228235294117646,0.5290196078431372,0.6247058823529411,0.5000000000000001,0.5320000000000001,0.541768368395194,0.04301315202089257,16,0.5721089108910891,0.5482574257425742,0.5717722772277227,0.5,0.5160935960591134,0.5416464419840998,0.029211665930210472
11,1.3271488666534423,0.1333600002529227,0.009470796585083008,0.004094451855724467,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 25}",0.5126274509803921,0.5228235294117646,0.49999999999999983,0.5260000000000001,0.5000000000000001,0.5122885792130063,0.010959563233974581,110,0.5487821782178218,0.5673861386138614,0.5,0.5190935960591134,0.5,0.5270523825781593,0.02692954133903872
12,1.5553131103515625,0.35421675394648133,0.01067667007446289,0.001591096575096969,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 30}",0.5268235294117646,0.5294117647058822,0.5370196078431371,0.554,0.5400000000000001,0.5374292286390638,0.009566294060476417,24,0.5473069306930693,0.5276534653465347,0.5350297029702971,0.532871921182266,0.5078522167487686,0.5301428473881871,0.01287636745517268
13,1.8423227787017822,0.142433368482015,0.016141366958618165,0.013117894042951715,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 35}",0.49999999999999983,0.5272156862745097,0.49999999999999983,0.49600000000000005,0.5460000000000002,0.5138268346062798,0.019550904297830792,103,0.5,0.5285544554455445,0.5123762376237624,0.5088522167487686,0.5407241379310345,0.518101409549822,0.014608492027944453
14,2.1398167610168457,0.7790514018028039,0.012153434753417968,0.0015790468894442274,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 40}",0.49999999999999983,0.5330196078431372,0.5076078431372548,0.6140000000000001,0.5920000000000001,0.5492032247978919,0.04567860947195881,9,0.5,0.5048019801980198,0.5227524752475247,0.5381133004926109,0.5948226600985221,0.5320980832073354,0.03415628773267419
15,0.43349289894104004,0.04713888174976899,0.0025852680206298827,0.0032024756350457423,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 2}",0.5224313725490195,0.49999999999999994,0.4959999999999999,0.49600000000000005,0.49000000000000016,0.5009042386886416,0.01124157010927493,204,0.5128316831683168,0.49299999999999994,0.493,0.4930000000000001,0.4909261083743843,0.4965515583085402,0.008179594753635352
16,0.639218807220459,0.11532280302549923,0.0010010242462158204,1.4166638569778055e-05,0.1,"(50,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 3}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.466534737580185e-16,209,0.5,0.5,0.5,0.5,0.5,0.5,0.0
17,0.5978812217712403,0.10455609792490135,0.0010824203491210938,9.362160582522396e-05,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 4}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.5000000000000001,0.49600000000000016,0.4992027334851935,0.0015979462330108943,265,0.5,0.5,0.5,0.5,0.49900000000000005,0.4998,0.0003999999999999781
18,0.6372567653656006,0.06296441734399177,0.0027509689331054687,0.003548986127423618,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 5}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.466534737580185e-16,209,0.5,0.5,0.5,0.5,0.5,0.5,0.0
19,0.6003811836242676,0.1415663446830156,0.0009819984436035157,1.681241537943015e-05,0.1,"(50,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 6}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.466534737580185e-16,209,0.5,0.5,0.5,0.5,0.5,0.5,0.0
20,0.8014258861541748,0.1444560832308499,0.0009984016418457032,3.173873401282221e-05,0.1,"(50,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 7}",0.49999999999999983,0.5580392156862745,0.49999999999999983,0.48800000000000004,0.5500000000000002,0.5192083165840367,0.028866563684803562,81,0.5,0.5455346534653465,0.5,0.4941330049261084,0.5616699507389162,0.5202675218260742,0.02777461760922961
21,0.7468739032745362,0.16613954681158838,0.0009857654571533204,1.0458507556469098e-05,0.1,"(50,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 8}",0.49999999999999983,0.5464313725490195,0.49199999999999994,0.5000000000000001,0.5100000000000001,0.509696949394792,0.019258417329365483,136,0.5,0.5427821782178217,0.494,0.5,0.5003152709359606,0.5074194898307564,0.01783911445156977
