,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,7.03403959274292,1.536906430291352,0.28716340065002444,0.037193181300468184,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 25}",0.7162357148887508,0.7257795890799966,0.7205205792447587,0.7303007379504121,0.7278383301942137,0.7241316311542394,0.005097717795213302,91,0.7688885195435857,0.7619760616067967,0.7375284068495865,0.7298448471273724,0.7322092783842397,0.7460894227023162,0.016137036572991457
12,6.917810726165771,1.5555637038231598,0.296433162689209,0.03944827860767843,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 30}",0.7162357148887508,0.7257795890799966,0.7205205792447587,0.7303007379504121,0.7278383301942137,0.7241316311542394,0.005097717795213302,91,0.7688885195435857,0.7619760616067967,0.7375284068495865,0.7298448471273724,0.7322092783842397,0.7460894227023162,0.016137036572991457
13,6.927607154846191,1.6602155250196742,0.3019260883331299,0.03936081562381899,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 35}",0.7162357148887508,0.7257795890799966,0.7205205792447587,0.7303007379504121,0.7278383301942137,0.7241316311542394,0.005097717795213302,91,0.7688885195435857,0.7619760616067967,0.7375284068495865,0.7298448471273724,0.7322092783842397,0.7460894227023162,0.016137036572991457
14,6.941852760314942,1.3787514246875894,0.2943831443786621,0.018715706848089292,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 40}",0.7162357148887508,0.7257795890799966,0.7205205792447587,0.7303007379504121,0.7278383301942137,0.7241316311542394,0.005097717795213302,91,0.7688885195435857,0.7619760616067967,0.7375284068495865,0.7298448471273724,0.7322092783842397,0.7460894227023162,0.016137036572991457
15,6.855099010467529,1.4246917497273088,0.2868182182312012,0.01248267714917436,0.1,"(50, 50)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 45}",0.7162357148887508,0.7257795890799966,0.7205205792447587,0.7303007379504121,0.7278383301942137,0.7241316311542394,0.005097717795213302,91,0.7688885195435857,0.7619760616067967,0.7375284068495865,0.7298448471273724,0.7322092783842397,0.7460894227023162,0.016137036572991457
16,6.8032299995422365,1.4471980705822964,0.29292097091674807,0.04700935726015539,0.1,"(50, 50)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 50}",0.7162357148887508,0.7257795890799966,0.7205205792447587,0.7303007379504121,0.7278383301942137,0.7241316311542394,0.005097717795213302,91,0.7688885195435857,0.7619760616067967,0.7375284068495865,0.7298448471273724,0.7322092783842397,0.7460894227023162,0.016137036572991457
17,6.862842559814453,1.5950119097304465,0.2816752910614014,0.01625953277381089,0.1,"(50, 50)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 55}",0.7162357148887508,0.7257795890799966,0.7205205792447587,0.7303007379504121,0.7278383301942137,0.7241316311542394,0.005097717795213302,91,0.7688885195435857,0.7619760616067967,0.7375284068495865,0.7298448471273724,0.7322092783842397,0.7460894227023162,0.016137036572991457
18,7.053945016860962,1.6952047560584558,0.28093681335449217,0.03257955284632834,0.1,"(50, 50)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 60}",0.7162357148887508,0.7257795890799966,0.7205205792447587,0.7303007379504121,0.7278383301942137,0.7241316311542394,0.005097717795213302,91,0.7688885195435857,0.7619760616067967,0.7375284068495865,0.7298448471273724,0.7322092783842397,0.7460894227023162,0.016137036572991457
19,3.1205015659332274,0.30420882506000163,0.2917346477508545,0.039268735802096354,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 2}",0.6682899311551658,0.6484845693935976,0.6701608670145428,0.674452712508105,0.7170160867014543,0.6756622580773656,0.02251333858579457,368,0.6792074652715049,0.6719327277676208,0.6930001289252444,0.6839027210923623,0.6921159326586885,0.6840317951430841,0.007943079256507803
20,3.575370693206787,1.023939902847822,0.2739283084869385,0.07657294760079054,0.1,"(50,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 3}",0.6880262178321169,0.7179357294712686,0.6856840707691356,0.7000416833914841,0.7203584771667644,0.7024098498377818,0.014529446660671701,329,0.7137117035088607,0.7178928529275032,0.7028547320375383,0.6949431478156792,0.7102838087211194,0.7079372490021402,0.008156511033806978
21,4.893152332305908,0.773319992992065,0.27513852119445803,0.04054914644603855,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 4}",0.6914722970535641,0.7182619173708489,0.6946768765245313,0.7161978571649118,0.6929400685460215,0.7027121205219651,0.011918715600904356,327,0.7221026667533825,0.7102269305719151,0.7172640523705889,0.707302652973651,0.6947617865575227,0.7103316178454121,0.009361853179714238
22,4.317053937911988,1.0753140524397207,0.2574324131011963,0.02250225243881483,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 5}",0.7047385508047248,0.6913801969407414,0.6976101522215702,0.7280930620310617,0.708085034118628,0.7059728900661479,0.01247324258097432,309,0.7288556638700804,0.6890766929463878,0.706271251017451,0.7179207052018449,0.7146446570107431,0.7113537940093014,0.013284359416696962
23,3.2913302421569823,0.8400073309062548,0.2748927116394043,0.03936364176254067,0.1,"(50,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 6}",0.6615896479473188,0.731505146093804,0.7090962423194491,0.7101692036928398,0.69874486676753,0.7022149272456667,0.02295606308514037,333,0.6714117100125497,0.7219070743275305,0.7197963750839458,0.704054025450228,0.6917878467752331,0.7017914063298974,0.018745322596354162
24,3.842907953262329,0.8877046905341228,0.28207573890686033,0.018097096057967055,0.1,"(50,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 7}",0.7018527472696156,0.6903095331291782,0.7137354494087133,0.6956880847253526,0.7030367122610925,0.7009193030331629,0.007867824890707977,345,0.7360362183216147,0.7122050155486345,0.7088502369722965,0.6935697091100117,0.7055607189795279,0.711244379786417,0.013899553823950741
25,5.168990659713745,1.4057390790252258,0.28185606002807617,0.05278019574087969,0.1,"(50,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 8}",0.7107902957181123,0.7175404664870715,0.7151557723778057,0.7327940222928951,0.7264488838114058,0.7205390347464432,0.007975682103680184,175,0.7475643684556631,0.7379781716925731,0.7203255458637123,0.717123581581778,0.7309031886869058,0.7307789712561265,0.011219066321521816
26,3.918183469772339,0.7906574703187922,0.28222107887268066,0.0461728666164084,0.1,"(50,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 9}",0.7133499113536415,0.7121871474292556,0.731342822737518,0.7208988174267452,0.7041405502207676,0.7163799665678047,0.00917050875735283,227,0.7404488508944981,0.7372752915218391,0.7255441318809037,0.7043686415320167,0.7174112580602331,0.7250096347778981,0.01321277675379753
27,3.3455434799194337,0.32979260911553965,0.24478940963745116,0.05255136068599586,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 10}",0.7011773464422495,0.7107442456617011,0.7263253774662671,0.719447617871368,0.7250285608423134,0.7165332614144545,0.00944574223938299,225,0.7200376250454658,0.7197912074941769,0.7206805713505015,0.7083879341365183,0.7396321012313323,0.7217058878515991,0.01006198184138301
