,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,1.6114395618438722,0.35776801353808596,0.008627176284790039,0.0006254024639959319,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 2}",0.5405662621936713,0.5666075690942722,0.5328140920739801,0.5597230370210269,0.6000478587087411,0.5599449272467225,0.023505141824583506,217,0.5401846084177007,0.5911431799185353,0.5390354852303624,0.5731949022573463,0.5716073899180458,0.5630331131483981,0.02032189138815587
12,3.125801181793213,0.7863290865276712,0.008549880981445313,0.000343969563650009,0.1,"(50,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 3}",0.6384072820489206,0.6666398041337602,0.633494920801556,0.6407200419921573,0.6577253218884119,0.6474029801546137,0.012617296940970526,186,0.6469715692438137,0.6511450105865605,0.653462893582794,0.6531011331951716,0.6333794192976074,0.6476120051811894,0.007480938547531523
13,3.1049420833587646,1.0416272240501148,0.00995931625366211,0.0022715905523056816,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 4}",0.6559101409899227,0.6605189841357556,0.6719594281656219,0.6468104486367987,0.643938926112329,0.6558301494931068,0.01004408411460763,177,0.6640064169731832,0.6532319721353057,0.6802721284788168,0.6597128815561855,0.6367752525106747,0.658799730330833,0.014178045477089113
14,3.0793176651000977,1.6900362432076292,0.010392999649047852,0.0047787675080276405,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 5}",0.6975010169387458,0.6554688279493144,0.6683623058634637,0.6511331707166456,0.6775403711365671,0.6700081028430988,0.01663772524063731,162,0.6929675851320851,0.643964697012398,0.6668874752011329,0.6606908853700636,0.7079857643438955,0.6744992814119151,0.022993020771288904
15,2.5916022777557375,0.6344529995778904,0.012360239028930664,0.00476528854026612,0.1,"(50,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 6}",0.6724574612603901,0.7025281480969815,0.6975175224627165,0.6670037360669404,0.6436533176891963,0.6766437028161725,0.021465837115589127,149,0.6902938463057843,0.6996769834444982,0.6818197124774621,0.6557205285550173,0.6510171624515807,0.6757056466468685,0.019150710457530473
16,2.8086071014404297,0.7745631790081788,0.017842674255371095,0.01045189261471208,0.1,"(50,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 7}",0.6789044691579748,0.6974779919105402,0.7039861672893443,0.6572853305338561,0.6771621329545805,0.6829688338495653,0.016500119564859278,140,0.6957933175799533,0.6891345035156052,0.6928731279381004,0.6734794999239918,0.6758978103875262,0.6854356518690354,0.009057580054515003
17,3.2116501331329346,1.1596483739302288,0.010379362106323241,0.002476469503804342,0.1,"(50,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 8}",0.6893309694304375,0.701411434229007,0.6921527155957635,0.7058156050267083,0.7030984654336615,0.6983586256594276,0.006440889011951486,112,0.7089153532827974,0.7063504910285223,0.6864489946717313,0.6921698118653559,0.7114157531254749,0.7010600807947763,0.009893982161451882
18,2.980338382720947,1.0342365763099346,0.014768695831298828,0.009947084882899956,0.1,"(50,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 9}",0.6943350755604677,0.7003637954456495,0.7220026553864203,0.7432380276036681,0.6944221446876834,0.7108578145979662,0.01910502441706606,72,0.7273051362281976,0.7205374455918236,0.7372739238109531,0.7246801403168481,0.694018542144123,0.7207630376183891,0.014464238940020503
19,2.3268767833709716,0.4259265912436885,0.012094449996948243,0.0052014731766688365,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 10}",0.6825577736332727,0.7085338429539576,0.7170160867014542,0.7327631457066107,0.7163831166826197,0.7114337093709838,0.016453825336688585,71,0.7224649463204778,0.7066113612221155,0.7192469996016786,0.7225163128919472,0.7115297653752974,0.7164738770823034,0.00635307184441575
20,3.4872556209564207,1.581556984904574,0.020863866806030272,0.02526365287757114,0.1,"(50,)",11,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 11}",0.6964303531271826,0.7189603432264206,0.7226973785778242,0.7349399450396764,0.6843255009726124,0.7114666490265392,0.018411673884759127,67,0.713545498122361,0.7224432673570212,0.7510939403210816,0.7360549067601085,0.6983793904337466,0.7243034005988638,0.01814980870465555
21,3.9881404876708983,1.8814879958762651,0.013002490997314453,0.009724840052623229,0.1,"(50,)",12,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 12}",0.7050647387043051,0.6942890255040562,0.7334578688980145,0.7295751381727237,0.736862012535894,0.7198280887988109,0.016981869696011273,36,0.7253342775726307,0.7008507788769816,0.7461500420450237,0.722054010056169,0.7457012090109124,0.7280180635123435,0.01686591992919576
22,1.0314781665802002,0.30884576013666326,0.051658344268798825,0.017763840046700105,0.1,"(25,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 2}",0.5829937141673,0.5708671993123192,0.5928844906907091,0.5717108716460307,0.5896347299842529,0.5816131659888868,0.009018909272429775,208,0.5673700285921441,0.587600114657629,0.5863457582632422,0.5941231255327787,0.5709440021859563,0.58127660584635,0.01030409362628061
23,1.08233699798584,0.25369161696489234,0.04836039543151856,0.0406741572293641,0.1,"(25,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 3}",0.6168558556484233,0.6358476664133914,0.6406274122333033,0.6154784327044801,0.6407200419921573,0.6299020642679886,0.011362350850959697,197,0.6367769162397116,0.6226403050471037,0.6519889124289707,0.6436886282161557,0.6346984977322626,0.6379586519328408,0.00976071404937519
24,1.1568442344665528,0.43487238330471384,0.045850944519042966,0.02288144983111281,0.1,"(25,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 4}",0.662053986016133,0.6637770256268565,0.6630283755827955,0.6466174699725198,0.6668107574026615,0.6604601630736856,0.007097229848920226,171,0.6714331480986345,0.6652888481003206,0.6585944069534965,0.6627349277729991,0.6548166086503066,0.6625735879151515,0.0056902562949042125
25,1.2052913188934327,0.2948527200499805,0.040053367614746094,0.010948025438774772,0.1,"(25,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 5}",0.6875158297068914,0.6953596893156194,0.6947077531108159,0.6867261555562416,0.6934109364868619,0.6915439586426717,0.0036742951866257307,121,0.6976772195043225,0.6964092410194892,0.6755764594049041,0.6907227703148662,0.7139014125973433,0.694857420568185,0.012344098519188752
